,virus_id,title_bg,title,link,virus_image,image,num_rep,date_iso,media,author,media_matches,first_time,minutes_since_first,media_rank,day,time
47,262,"ГОРЕЩО: Проговори бащата на 4-годишната Ева, обявена за международно издирване - бивш депутат забъркан в изчезването й","HOT: The father of 4-year-old Eva, declared an international wanted person, speaks out - a former MP involved in her disappearance",https://kliuki.ws/novini/goreshto-progovori-bashtata-na-4-godishnata-eva-obyavena-za-mezhdunarodno-izdirvane-bivsh-deputat-zabarkan-v-izchezvaneto-y-4/246906,262.jpg,https://kliuki.ws/media/6/2025/07/05/530524/480x270.jpeg?timer=1751716618,4,2025-07-05 11:56:46,kliuki.ws,Иванина Николова,"kliuki.net,informiran.net,crimesbg.com,svobodnoslovo.eu",2025-07-05 11:50:12,6.566666667,7,2025-07-05,11:56
48,347,Делото за накълцаната Дебора се превърна във фарс – мъчителят й Георги поиска да я съдят,The case of the chopped Deborah turned into a farce - her tormentor Georgi demanded that she be tried,https://crimesbg.com/novini/deloto-za-nakalcanata-debora-se-prevarna-vav-fars-machitelyat-y-georgi-poiska-da-ya-sadyat/160833,347.jpg,https://crimesbg.com/media/4/2025/04/24/122951/320x180.jpg?timer=1745478138,4,2025-04-24 07:30:00,crimesbg.com,Iva Ivanova,"razkritia.com,informiran.net,kliuki.net,svobodnoslovo.eu",2025-04-24 07:30:00,0,2,2025-04-24,07:30
49,347,Делото за накълцаната Дебора се превърна във фарс – мъчителят й Георги поиска да я съдят,The case of the chopped Deborah turned into a farce - her tormentor Georgi demanded that she be tried,https://informiran.net/balgariya/deloto-za-nakalcanata-debora-se-prevarna-vav-fars-machitelyat-y-georgi-poiska-da-ya-sadyat,347.jpg,https://informiran.net/media/1/2025/04/24/83155/320x180.jpg?timer=1745478492,4,2025-04-24 07:50:00,informiran.net,Галя Иванова,"razkritia.com,kliuki.net,svobodnoslovo.eu,crimesbg.com",2025-04-24 07:30:00,20,3,2025-04-24,07:50
50,347,Делото за накълцаната Дебора се превърна във фарс – мъчителят й Георги поиска да я съдят,The case of the chopped Deborah turned into a farce - her tormentor Georgi demanded that she be tried,https://kliuki.net/skandali/deloto-za-nakalcanata-debora-se-prevarna-vav-fars-machitelyat-y-georgi-poiska-da-ya-sadyat-2/242725,347.jpg,https://kliuki.net/media/5/2025/04/24/523299/320x180.jpg?timer=1745478646,4,2025-04-24 07:50:00,kliuki.net,Иванина Николова,"razkritia.com,informiran.net,svobodnoslovo.eu,crimesbg.com",2025-04-24 07:30:00,20,6,2025-04-24,07:50
51,347,Делото за накълцаната Дебора се превърна във фарс – мъчителят й Георги поиска да я съдят,The case of the chopped Deborah turned into a farce - her tormentor Georgi demanded that she be tried,https://svobodnoslovo.eu/bulgaria/deloto-za-nakalcanata-debora-se-prevarna-vav-fars-machitelyat-y-georgi-poiska-da-ya-sadyat-2/160834,347.jpg,https://svobodnoslovo.eu/media/1/2025/04/24/122952/960x540.jpg?timer=1745481002,4,2025-04-24 07:50:00,svobodnoslovo.eu,Iva Ivanova,"razkritia.com,informiran.net,kliuki.net,crimesbg.com",2025-04-24 07:30:00,20,13,2025-04-24,07:50
52,347,Делото за накълцаната Дебора се превърна във фарс – мъчителят й Георги поиска да я съдят,The case of the chopped Deborah turned into a farce - her tormentor Georgi demanded that she be tried,https://razkritia.com/scandalni/deloto-za-nakalcanata-debora-se-prevarna-vav-fars-machitelyat-y-georgi-poiska-da-ya-sadyat/242723,347.jpg,https://razkritia.com/media/4/2025/04/24/523297/320x180.jpg?timer=1745478167,4,2025-04-24 10:50:00,razkritia.com,Иванина Николова,"informiran.net,kliuki.net,svobodnoslovo.eu,crimesbg.com",2025-04-24 07:30:00,200,12,2025-04-24,10:50
53,402,ЕВАЛА БРАТУШКИ! Руските собственици на аптеки “МЕДЕЯ” купиха 20 декара забранена за моторни лодки територия на язовир “Искър”,EVALA BROTHERS! The Russian owners of the “MEDEYA” pharmacies bought 20 acres of territory prohibited for motorboats on the “Iskar” dam,https://svobodnoslovo.eu/bulgaria/evala-bratushki-ruskite-sobstvenici-na-apteki-medeya-kupiha-20-dekara-zabranena-za-motorni-lodki-teritoriya-na-yazovir-iskar/172229,402.jpg,https://svobodnoslovo.eu/media/1/2025/09/10/138056/960x540.jpeg?timer=1757498449,4,2025-09-10 10:00:44,svobodnoslovo.eu,Iva Ivanova,"razkritia.com,kliuki.net,informiran.net,crimesbg.com",2025-09-10 10:00:44,0,13,2025-09-10,10:00
54,402,ЕВАЛА БРАТУШКИ! Руските собственици на аптеки “МЕДЕЯ” купиха 20 декара забранена за моторни лодки територия на язовир “Искър”,EVALA BROTHERS! The Russian owners of the “MEDEYA” pharmacies bought 20 acres of territory prohibited for motorboats on the “Iskar” dam,https://crimesbg.com/novini/evala-bratushki-ruskite-sobstvenici-na-apteki-medeya-kupiha-20-dekara-zabranena-za-motorni-lodki-teritoriya-na-yazovir-iskar-5/172232,402.jpg,https://crimesbg.com/media/4/2025/09/10/138062/320x180.jpeg?timer=1757498536,4,2025-09-10 10:02:23,crimesbg.com,Iva Ivanova,"razkritia.com,kliuki.net,informiran.net,svobodnoslovo.eu",2025-09-10 10:00:44,1.65,2,2025-09-10,10:02
55,402,ЕВАЛА БРАТУШКИ! Руските собственици на аптеки “МЕДЕЯ” купиха 20 декара забранена за моторни лодки територия на язовир “Искър”,EVALA BROTHERS! The Russian owners of the “MEDEYA” pharmacies bought 20 acres of territory prohibited for motorboats on the “Iskar” dam,https://informiran.net/balgariya/evala-bratushki-ruskite-sobstvenici-na-apteki-medeya-kupiha-20-dekara-zabranena-za-motorni-lodki-teritoriya-na-yazovir-iskar,402.jpg,https://informiran.net/media/1/2025/09/10/85926/320x180.jpeg?timer=1757498615,4,2025-09-10 10:03:46,informiran.net,Галя Иванова,"razkritia.com,kliuki.net,crimesbg.com,svobodnoslovo.eu",2025-09-10 10:00:44,3.033333333,3,2025-09-10,10:03
56,402,ЕВАЛА БРАТУШКИ! Руските собственици на аптеки “МЕДЕЯ” купиха 20 декара забранена за моторни лодки територия на язовир “Искър”,EVALA BROTHERS! The Russian owners of the “MEDEYA” pharmacies bought 20 acres of territory prohibited for motorboats on the “Iskar” dam,https://kliuki.net/skandali/evala-bratushki-ruskite-sobstvenici-na-apteki-medeya-kupiha-20-dekara-zabranena-za-motorni-lodki-teritoriya-na-yazovir-iskar-2/250045,402.jpg,https://kliuki.net/media/5/2025/09/10/536662/320x180.jpeg?timer=1757498748,4,2025-09-10 10:05:00,kliuki.net,Иванина Николова,"razkritia.com,informiran.net,crimesbg.com,svobodnoslovo.eu",2025-09-10 10:00:44,4.266666667,6,2025-09-10,10:05
57,402,ЕВАЛА БРАТУШКИ! Руските собственици на аптеки “МЕДЕЯ” купиха 20 декара забранена за моторни лодки територия на язовир “Искър”,EVALA BROTHERS! The Russian owners of the “MEDEYA” pharmacies bought 20 acres of territory prohibited for motorboats on the “Iskar” dam,https://razkritia.com/scandalni/evala-bratushki-ruskite-sobstvenici-na-apteki-medeya-kupiha-20-dekara-zabranena-za-motorni-lodki-teritoriya-na-yazovir-iskar/250043,402.jpg,https://razkritia.com/media/4/2025/09/10/536658/320x180.jpeg?timer=1757498692,4,2025-09-10 13:05:00,razkritia.com,Иванина Николова,"kliuki.net,informiran.net,crimesbg.com,svobodnoslovo.eu",2025-09-10 10:00:44,184.2666667,12,2025-09-10,13:05
58,411,"Европрокуратурата с обвинения за четирима, свързани с жп проект за 94,5 млн. евро у нас",The European Public Prosecutor's Office charges four people related to a 94.5 million euro railway project in our country,https://svobodnoslovo.eu/bulgaria/evroprokuraturata-s-obvineniya-za-chetirima-svarzani-s-zhp-proekt-za-945-mln-evro-u-nas/152300,411.jpg,https://svobodnoslovo.eu/media/1/2024/10/17/101472/960x540.jpg?timer=1729165953,4,2025-01-13 15:51:50,svobodnoslovo.eu,Lacho,"kliuki.ws,kliuki.net,informiran.net,crimesbg.com",2025-01-13 15:51:50,0,13,2025-01-13,15:51
59,411,"Европрокуратурата с обвинения за четирима, свързани с жп проект за 94,5 млн. евро у нас",The European Public Prosecutor's Office charges four people related to a 94.5 million euro railway project in our country,https://crimesbg.com/novini/evroprokuraturata-s-obvineniya-za-chetirima-svarzani-s-zhp-proekt-za-945-mln-evro-u-nas-5/152304,411.jpg,https://crimesbg.com/media/4/2025/01/13/111590/320x180.jpg?timer=1736785713,4,2025-01-13 16:28:53,crimesbg.com,Iva Ivanova,"kliuki.ws,kliuki.net,informiran.net,svobodnoslovo.eu",2025-01-13 15:51:50,37.05,2,2025-01-13,16:28
60,411,"Европрокуратурата с обвинения за четирима, свързани с жп проект за 94,5 млн. евро у нас",The European Public Prosecutor's Office charges four people related to a 94.5 million euro railway project in our country,https://informiran.net/balgariya/evroprokuraturata-s-obvineniya-za-chetirima-svarzani-s-zhp-proekt-za-945-mln-evro-u-nas,411.jpg,https://informiran.net/media/1/2025/01/13/81099/320x180.jpg?timer=1736785788,4,2025-01-13 16:30:25,informiran.net,Галя Иванова,"kliuki.ws,kliuki.net,crimesbg.com,svobodnoslovo.eu",2025-01-13 15:51:50,38.58333333,3,2025-01-13,16:30
61,411,"Европрокуратурата с обвинения за четирима, свързани с жп проект за 94,5 млн. евро у нас",The European Public Prosecutor's Office charges four people related to a 94.5 million euro railway project in our country,https://kliuki.net/skandali/evroprokuraturata-s-obvineniya-za-chetirima-svarzani-s-zhp-proekt-za-945-mln-evro-u-nas-2/237173,411.jpg,https://kliuki.net/media/5/2025/01/13/512840/320x180.jpg?timer=1736785945,4,2025-01-13 16:32:39,kliuki.net,Иванина Николова,"kliuki.ws,informiran.net,crimesbg.com,svobodnoslovo.eu",2025-01-13 15:51:50,40.81666667,6,2025-01-13,16:32
62,411,"Европрокуратурата с обвинения за четирима, свързани с жп проект за 94,5 млн. евро у нас",The European Public Prosecutor's Office charges four people related to a 94.5 million euro railway project in our country,https://kliuki.ws/novini/evroprokuraturata-s-obvineniya-za-chetirima-svarzani-s-zhp-proekt-za-945-mln-evro-u-nas-4/237174,411.jpg,https://kliuki.ws/media/6/2025/01/13/512841/480x270.jpg?timer=1736786779,4,2025-01-13 16:33:12,kliuki.ws,Иванина Николова,"kliuki.net,informiran.net,crimesbg.com,svobodnoslovo.eu",2025-01-13 15:51:50,41.36666667,7,2025-01-13,16:33
63,557,Изроди! Санитари от болница “Сърце и мозък” в Плевен откраднали обеците на премазаната от тир Сиана,"Freaks! Paramedics from the Heart and Brain Hospital in Pleven stole the earrings of Siana, who was crushed by a truck.",https://crimesbg.com/novini/izrodi-sanitari-ot-bolnica-sarce-i-mozak-v-pleven-otkradnali-obecite-na-premazanata-ot-tir-siana/165973,557.jpg,https://crimesbg.com/media/4/2025/06/22/129324/320x180.jpg?timer=1750609314,4,2025-06-22 16:22:56,crimesbg.com,Iva Ivanova,"razkritia.com,informiran.net,kliuki.net,svobodnoslovo.eu",2025-06-22 16:22:56,0,2,2025-06-22,16:22
64,557,Изроди! Санитари от болница “Сърце и мозък” в Плевен откраднали обеците на премазаната от тир Сиана,"Freaks! Paramedics from the Heart and Brain Hospital in Pleven stole the earrings of Siana, who was crushed by a truck.",https://informiran.net/balgariya/izrodi-sanitari-ot-bolnica-sarce-i-mozak-v-pleven-otkradnali-obecite-na-premazanata-ot-tir-siana,557.jpg,https://informiran.net/media/1/2025/06/22/84404/320x180.jpg?timer=1750609708,4,2025-06-22 16:30:00,informiran.net,Галя Иванова,"razkritia.com,kliuki.net,svobodnoslovo.eu,crimesbg.com",2025-06-22 16:22:56,7.066666667,3,2025-06-22,16:30
65,557,Изроди! Санитари от болница “Сърце и мозък” в Плевен откраднали обеците на премазаната от тир Сиана,"Freaks! Paramedics from the Heart and Brain Hospital in Pleven stole the earrings of Siana, who was crushed by a truck.",https://kliuki.net/skandali/izrodi-sanitari-ot-bolnica-sarce-i-mozak-v-pleven-otkradnali-obecite-na-premazanata-ot-tir-siana-2/246276,557.jpg,https://kliuki.net/media/5/2025/06/22/529237/320x180.jpg?timer=1750609613,4,2025-06-22 16:30:00,kliuki.net,Иванина Николова,"razkritia.com,informiran.net,svobodnoslovo.eu,crimesbg.com",2025-06-22 16:22:56,7.066666667,6,2025-06-22,16:30
66,557,Изроди! Санитари от болница “Сърце и мозък” в Плевен откраднали обеците на премазаната от тир Сиана,"Freaks! Paramedics from the Heart and Brain Hospital in Pleven stole the earrings of Siana, who was crushed by a truck.",https://svobodnoslovo.eu/bulgaria/izrodi-sanitari-ot-bolnica-sarce-i-mozak-v-pleven-otkradnali-obecite-na-premazanata-ot-tir-siana-2/165974,557.jpg,https://svobodnoslovo.eu/media/1/2025/06/22/129327/960x540.jpg?timer=1750609802,4,2025-06-22 16:30:00,svobodnoslovo.eu,Iva Ivanova,"razkritia.com,informiran.net,kliuki.net,crimesbg.com",2025-06-22 16:22:56,7.066666667,13,2025-06-22,16:30
67,557,Изроди! Санитари от болница “Сърце и мозък” в Плевен откраднали обеците на премазаната от тир Сиана,"Freaks! Paramedics from the Heart and Brain Hospital in Pleven stole the earrings of Siana, who was crushed by a truck.",https://razkritia.com/scandalni/izrodi-sanitari-ot-bolnica-sarce-i-mozak-v-pleven-otkradnali-obecite-na-premazanata-ot-tir-siana/246274,557.jpg,https://razkritia.com/media/4/2025/06/22/529231/320x180.jpg?timer=1750609538,4,2025-06-22 19:30:00,razkritia.com,Иванина Николова,"informiran.net,kliuki.net,svobodnoslovo.eu,crimesbg.com",2025-06-22 16:22:56,187.0666667,12,2025-06-22,19:30
68,558,Изфабрикуваният наратив: Как парите на американския данъкоплатец финансират лявата пропаганда в България,The Fabricated Narrative: How American Taxpayer Money Funds Left-Wing Propaganda in Bulgaria,https://svobodnoslovo.eu/bulgaria/izfabrikuvaniyat-narativ-kak-parite-na-amerikanskiya-danakoplatec-finansirat-lyavata-propaganda-v-balgariya/154287,558.jpg,https://svobodnoslovo.eu/media/1/2025/02/07/113953/960x540.webp?timer=1738933933,4,2025-02-07 13:12:03,svobodnoslovo.eu,Iva Ivanova,"kliuki.ws,kliuki.net,informiran.net,crimesbg.com",2025-02-07 13:12:03,0,13,2025-02-07,13:12
69,558,Изфабрикуваният наратив: Как парите на американския данъкоплатец финансират лявата пропаганда в България,The Fabricated Narrative: How American Taxpayer Money Funds Left-Wing Propaganda in Bulgaria,https://crimesbg.com/novini/izfabrikuvaniyat-narativ-kak-parite-na-amerikanskiya-danakoplatec-finansirat-lyavata-propaganda-v-balgariya-5/154290,558.jpg,https://crimesbg.com/media/4/2025/02/07/113956/320x180.webp?timer=1738933995,4,2025-02-07 13:13:34,crimesbg.com,Iva Ivanova,"kliuki.ws,kliuki.net,informiran.net,svobodnoslovo.eu",2025-02-07 13:12:03,1.516666667,2,2025-02-07,13:13
70,558,Изфабрикуваният наратив: Как парите на американския данъкоплатец финансират лявата пропаганда в България,The Fabricated Narrative: How American Taxpayer Money Funds Left-Wing Propaganda in Bulgaria,https://informiran.net/balgariya/izfabrikuvaniyat-narativ-kak-parite-na-amerikanskiya-danakoplatec-finansirat-lyavata-propaganda-v-balgariya,558.jpg,https://informiran.net/media/1/2025/02/07/81550/320x180.webp?timer=1738934088,4,2025-02-07 13:15:02,informiran.net,Галя Иванова,"kliuki.ws,kliuki.net,crimesbg.com,svobodnoslovo.eu",2025-02-07 13:12:03,2.983333333,3,2025-02-07,13:15
